text,label,score,created_at
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.9915142231544288,2025-07-15 22:33:00
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.899637411568474,2025-08-12 23:23:14
Bitcoin is in a steep correction. This is making me nervous. 😩 #cryptocurrency,BEARISH,0.958492049992102,2025-07-30 04:28:03
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.9175426655040008,2025-07-30 15:39:38
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9295451830587936,2025-07-24 02:10:18
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9242633761857304,2025-07-22 05:42:10
Bitcoin price has been pretty stable this week. #cryptocurrency,NEUTRAL,0.8191701559826705,2025-07-18 12:37:50
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8715080338788075,2025-08-10 06:40:14
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.8114618230193197,2025-07-16 12:50:56
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9931896708874376,2025-07-28 19:26:47
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9900368514557364,2025-08-03 06:34:11
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.8078451680805367,2025-08-06 11:00:14
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9877754356534756,2025-07-27 00:16:16
Bitcoin is a great long-term hold. #cryptocurrency,BULLISH,0.9481921586862128,2025-08-10 03:32:19
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9763329095900544,2025-07-19 17:16:25
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9680390525210064,2025-07-24 18:49:35
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.9092524545411468,2025-08-05 21:13:05
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.9123954514147486,2025-08-08 18:19:04
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.8488530204719726,2025-08-05 02:57:10
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.9497911415275369,2025-08-04 22:14:22
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9830636388878408,2025-08-04 23:21:46
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9930341218483288,2025-08-10 01:54:31
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9117773091158764,2025-08-04 20:35:11
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9592439641956572,2025-07-24 23:23:00
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.932612452743822,2025-08-08 07:45:26
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9471230788402966,2025-07-24 04:00:08
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9350157170138406,2025-08-11 11:26:27
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9941115706150496,2025-08-02 13:58:25
Bitcoin is in a steep correction. This is making me nervous. 😩 #cryptocurrency,BEARISH,0.9619191837393408,2025-08-01 17:31:58
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9715827383919008,2025-08-10 17:12:03
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9186132585426624,2025-08-01 07:23:33
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.964535504233247,2025-07-17 23:59:12
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9642406310558712,2025-07-29 17:19:20
Bitcoin is having a major pump right now! To the moon! 🚀 #cryptocurrency,BULLISH,0.9046934903571884,2025-07-22 14:49:13
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9139228610617705,2025-07-30 00:06:06
Bitcoin price has been pretty stable this week. #BTC,NEUTRAL,0.8360332372671473,2025-08-07 12:51:58
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.936724681859711,2025-08-10 07:54:50
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.9244314520066677,2025-07-27 13:47:43
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.9874591424162998,2025-07-17 00:09:55
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.99497202338538,2025-08-12 11:17:48
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9427964542604385,2025-07-18 12:10:23
Bitcoin is in a steep correction. This is making me nervous. 😩 #Bitcoin,BEARISH,0.9939644674635268,2025-07-21 07:13:34
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8272166319368849,2025-08-03 05:39:43
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.9068568827527064,2025-08-06 19:13:13
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9217421439347124,2025-07-15 09:00:36
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9833445206095068,2025-08-10 01:02:21
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.8352275688466695,2025-07-22 02:44:21
Bitcoin is falling hard. A dump is coming. #BTCUSDT,BEARISH,0.91853822520756,2025-08-10 19:06:01
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9800610794934478,2025-07-21 12:29:49
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.9312950143730416,2025-08-03 23:54:54
Bitcoin is having a major pump right now! To the moon! 🚀 #BTCUSDT,BULLISH,0.9866959095307918,2025-08-06 02:18:48
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.91520202519486,2025-07-23 21:16:28
Bitcoin is in a steep correction. This is making me nervous. 😩 #cryptocurrency,BEARISH,0.9149597306573344,2025-07-17 18:02:16
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9221988925010984,2025-08-09 10:34:05
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.958650967760371,2025-07-20 21:14:04
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8042448162945216,2025-07-17 15:15:13
Bitcoin I'm losing a lot of money on this. #BTC,BEARISH,0.9554517123377346,2025-08-06 13:54:42
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9562321799005556,2025-07-20 06:06:37
Bitcoin is in a steep correction. This is making me nervous. 😩 #cryptocurrency,BEARISH,0.9586818002662972,2025-08-12 07:24:29
Bitcoin I'm losing a lot of money on this. #Bitcoin,BEARISH,0.9932684028831316,2025-07-16 21:56:48
Bitcoin is looking bearish on the charts. Stay away! #Bitcoin,BEARISH,0.9650218630820296,2025-08-03 08:08:47
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9868793338393808,2025-08-01 21:24:11
Bitcoin looks incredibly bullish for the rest of the year. #Bitcoin,BULLISH,0.9437132075436558,2025-08-04 17:16:19
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8446948590940552,2025-07-14 18:22:20
Bitcoin is a great long-term hold. #BTC,BULLISH,0.904395621515029,2025-08-12 11:07:11
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #cryptocurrency,BEARISH,0.9628824570055674,2025-07-19 12:55:54
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.952920639206134,2025-07-15 21:35:39
Bitcoin looks incredibly bullish for the rest of the year. #BTC,BULLISH,0.9763213228318832,2025-07-24 06:49:55
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9692441259321872,2025-08-09 07:57:48
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.8986421436636491,2025-07-16 05:42:47
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.958192692816548,2025-07-16 11:50:08
Bitcoin is on the verge of a major breakout. #cryptocurrency,BULLISH,0.9123805664803908,2025-07-16 20:42:03
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9839667409251538,2025-08-04 06:52:01
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8584479975563787,2025-08-09 16:15:37
Bitcoin is showing some strong positive momentum. #crypto,BULLISH,0.9889533559757152,2025-07-22 16:53:45
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9957569159467372,2025-08-05 00:20:18
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8216025215206639,2025-07-20 22:37:35
"Bitcoin Just checking the market stats, everything looks normal. #BTCUSDT",NEUTRAL,0.914135325629566,2025-07-20 22:18:58
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.9683358162347712,2025-07-24 09:26:42
Bitcoin I'm losing a lot of money on this. #BTC,BEARISH,0.952836216810217,2025-07-20 05:39:02
"Bitcoin just got a new partnership, price will soar! #BTCUSDT",BULLISH,0.9448199347230704,2025-08-09 11:17:15
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8544840957767449,2025-07-31 04:40:39
"Bitcoin is just a stablecoin, nothing to see here. #BTC",NEUTRAL,0.906171388766218,2025-07-29 12:42:03
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.9875728364539782,2025-07-28 22:33:02
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.936505533173674,2025-07-19 09:31:55
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.9823699225848916,2025-07-16 06:12:03
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.9438710229114222,2025-07-17 10:51:34
"Bitcoin is just a stablecoin, nothing to see here. #crypto",NEUTRAL,0.8631102869438756,2025-07-20 21:14:00
Bitcoin is having a major pump right now! To the moon! 🚀 #BTC,BULLISH,0.906528346230778,2025-07-27 05:24:01
Bitcoin is gaining serious traction. Bull run is coming! #crypto,BULLISH,0.9474549046895184,2025-07-20 02:15:48
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.845891379905839,2025-07-25 20:51:51
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9388199610623852,2025-08-09 04:39:31
Bitcoin I'm losing a lot of money on this. #crypto,BEARISH,0.9381091922798128,2025-07-19 19:20:51
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9605111012180142,2025-07-31 06:57:07
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.956020849544771,2025-07-31 09:22:52
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.9733782293345796,2025-07-22 00:35:02
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8098067045413965,2025-08-08 19:37:12
Bitcoin is showing some strong positive momentum. #crypto,BULLISH,0.9265303967101872,2025-08-03 13:56:03
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9904308988046158,2025-08-11 21:36:11
Bitcoin is showing some mild fluctuations. #BTCUSDT,NEUTRAL,0.8193736323836728,2025-07-30 18:07:28
"Bitcoin is consolidating, not much movement either way. #BTC",NEUTRAL,0.8035538857774119,2025-08-09 03:22:37
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9066830596627794,2025-07-23 11:53:32
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.8244853353816629,2025-08-12 02:26:48
Bitcoin is on the verge of a major breakout. #BTCUSDT,BULLISH,0.9641223766421294,2025-07-24 06:06:30
"Bitcoin Just checking the market stats, everything looks normal. #Bitcoin",NEUTRAL,0.8201671251436832,2025-07-19 03:28:07
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTCUSDT,BEARISH,0.9000251480403241,2025-08-03 07:22:06
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9646746643598834,2025-07-18 07:31:40
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8214098728806382,2025-08-07 08:46:23
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9178376026687024,2025-08-02 21:06:32
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.9049487470298974,2025-07-26 18:32:55
Bitcoin is experiencing a major sell-off. This is not good. #crypto,BEARISH,0.952029632943694,2025-07-21 13:15:04
"Bitcoin is consolidating, not much movement either way. #crypto",NEUTRAL,0.9362781827220192,2025-08-05 14:48:27
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.935575463568928,2025-08-10 15:55:19
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9105758012932008,2025-08-11 08:34:31
"Bitcoin Just checking the market stats, everything looks normal. #BTC",NEUTRAL,0.8917135168399383,2025-08-08 08:59:45
Bitcoin looks incredibly bullish for the rest of the year. #BTC,BULLISH,0.9191212813926578,2025-07-25 19:57:01
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.996981894199526,2025-07-25 14:08:43
"Bitcoin is consolidating, not much movement either way. #crypto",NEUTRAL,0.939398287258204,2025-07-31 03:59:50
Bitcoin is on the verge of a major breakout. #crypto,BULLISH,0.9147472871711264,2025-08-07 12:19:47
Bitcoin seems to be losing all its value. #cryptocurrency,BEARISH,0.9617171343461076,2025-07-15 06:21:45
Bitcoin price has been flat all week. #BTCUSDT,NEUTRAL,0.9294276653455964,2025-08-13 08:37:44
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9936567178346932,2025-07-26 15:33:06
Bitcoin seems to be losing all its value. #cryptocurrency,BEARISH,0.9287974442164232,2025-07-28 22:17:38
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.9528793053891604,2025-07-22 23:14:13
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8222491927800176,2025-08-05 11:24:15
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.8740589049148587,2025-07-25 16:06:41
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8828966796941697,2025-07-25 05:04:37
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.934019304022133,2025-07-28 13:46:26
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9761065604711748,2025-08-13 04:07:54
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9572632508461624,2025-07-19 09:38:18
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.8844311846583015,2025-07-30 14:23:23
Bitcoin is having a major pump right now! To the moon! 🚀 #crypto,BULLISH,0.9275255938728926,2025-08-10 19:22:27
"Bitcoin just got a new partnership, price will soar! #BTC",BULLISH,0.9233817555049756,2025-07-16 15:54:31
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9969170010028804,2025-08-01 18:59:55
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.9132784214460804,2025-07-15 21:06:38
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.9059778586818488,2025-08-01 14:05:28
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8441846355106976,2025-07-16 23:03:57
Bitcoin price has been flat all week. #BTCUSDT,NEUTRAL,0.854641001021386,2025-07-17 01:32:11
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.9622728032177162,2025-07-16 16:49:45
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.8621313201815278,2025-08-01 14:34:58
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9082455926033868,2025-07-25 15:52:33
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9471577805354452,2025-07-14 21:08:04
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.8114301491648012,2025-07-28 20:16:17
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9320947482014598,2025-08-06 04:26:59
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.879653984077739,2025-07-22 20:42:19
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9413074945038314,2025-07-19 01:32:39
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.8137398663377906,2025-07-21 07:44:59
Bitcoin is showing some mild fluctuations. #BTC,NEUTRAL,0.9296694703626408,2025-07-29 20:30:42
Bitcoin price has been flat all week. #Bitcoin,NEUTRAL,0.8508299605464552,2025-07-29 15:00:59
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.9936999867337551,2025-07-25 21:52:47
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9506958750821942,2025-08-09 05:24:16
Bitcoin is experiencing a major sell-off. This is not good. #BTC,BEARISH,0.9826722649539876,2025-08-05 10:25:24
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9530097504553936,2025-08-03 16:03:33
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9758501539225568,2025-08-03 02:46:51
Bitcoin looks incredibly bullish for the rest of the year. #BTC,BULLISH,0.9424559926794506,2025-07-18 06:56:41
Bitcoin is showing some mild fluctuations. #Bitcoin,NEUTRAL,0.8946421732852452,2025-08-10 22:50:34
Bitcoin is looking bearish on the charts. Stay away! #cryptocurrency,BEARISH,0.9573441184730314,2025-07-17 17:13:11
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.9251403993352424,2025-07-16 16:48:27
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.953636212288796,2025-07-29 18:14:53
Bitcoin is looking bearish on the charts. Stay away! #crypto,BEARISH,0.919726749018146,2025-07-19 13:49:57
Bitcoin looks incredibly bullish for the rest of the year. #cryptocurrency,BULLISH,0.924449164228289,2025-07-26 07:59:15
Bitcoin seems to be losing all its value. #BTCUSDT,BEARISH,0.93496649150045,2025-08-05 11:59:29
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9919215815740626,2025-08-11 05:19:36
Bitcoin price has been flat all week. #crypto,NEUTRAL,0.8571869612883674,2025-07-31 14:54:30
Bitcoin is gaining serious traction. Bull run is coming! #BTCUSDT,BULLISH,0.976179874089556,2025-07-22 22:47:11
"Bitcoin is just a stablecoin, nothing to see here. #BTCUSDT",NEUTRAL,0.8178025042378771,2025-07-19 22:39:00
Bitcoin is having a major pump right now! To the moon! 🚀 #BTCUSDT,BULLISH,0.9613044623649872,2025-08-07 20:15:47
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.8379126058070202,2025-07-25 07:24:11
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.9343081628373276,2025-07-14 20:59:43
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8060507512971152,2025-08-03 01:39:38
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.968722881419876,2025-07-27 02:43:09
"Bitcoin just got a new partnership, price will soar! #Bitcoin",BULLISH,0.929827834367256,2025-08-11 22:39:35
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9607044504107506,2025-08-03 01:08:17
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9931627231089268,2025-08-10 03:32:19
Bitcoin is gaining serious traction. Bull run is coming! #cryptocurrency,BULLISH,0.9688590272221494,2025-07-28 00:26:48
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8619627726078617,2025-07-25 21:13:21
Bitcoin is a great long-term hold. #cryptocurrency,BULLISH,0.9307993198480587,2025-08-02 16:38:05
"Bitcoin just got a new partnership, price will soar! #cryptocurrency",BULLISH,0.9420008705382116,2025-07-25 14:24:03
Bitcoin is a great long-term hold. #BTC,BULLISH,0.9882616592972072,2025-08-10 14:17:31
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9184452353268668,2025-08-05 08:49:02
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9762299754907756,2025-08-02 00:14:52
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.937941614208991,2025-08-03 22:15:53
Bitcoin is falling hard. A dump is coming. #cryptocurrency,BEARISH,0.9310316204636444,2025-07-29 18:11:09
"Bitcoin is consolidating, not much movement either way. #BTCUSDT",NEUTRAL,0.9300140891867992,2025-08-06 22:12:39
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8992943044048683,2025-07-16 15:55:42
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9670218677881324,2025-08-01 10:14:46
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9138318275496216,2025-08-05 00:15:30
Bitcoin is a great long-term hold. #BTCUSDT,BULLISH,0.9000698906742275,2025-07-24 06:47:55
Bitcoin looks incredibly bullish for the rest of the year. #BTCUSDT,BULLISH,0.9273620277733972,2025-07-14 14:29:14
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.9506207121400846,2025-07-14 15:53:29
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.991581455982634,2025-07-22 11:12:43
Bitcoin is showing some strong positive momentum. #Bitcoin,BULLISH,0.9311104975359188,2025-07-22 22:36:45
Bitcoin is in a steep correction. This is making me nervous. 😩 #BTC,BEARISH,0.9014657769336216,2025-07-27 07:14:55
Bitcoin is gaining serious traction. Bull run is coming! #Bitcoin,BULLISH,0.9104629889646156,2025-08-07 12:37:19
Bitcoin seems to be losing all its value. #BTCUSDT,BEARISH,0.9324908345964612,2025-07-30 08:17:23
Bitcoin is falling hard. A dump is coming. #crypto,BEARISH,0.9560548931031893,2025-07-23 10:00:40
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.9894083371756732,2025-08-12 15:32:07
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9723145599910796,2025-07-20 13:31:41
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.950819078035588,2025-07-26 22:00:25
Bitcoin is showing some strong positive momentum. #BTC,BULLISH,0.9579083128336316,2025-07-19 10:19:34
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.938466374912368,2025-07-22 04:19:27
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8332735835170795,2025-07-22 10:52:43
Bitcoin is a great long-term hold. #Bitcoin,BULLISH,0.9384631592566676,2025-08-05 17:22:31
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.9815553139656265,2025-07-20 12:04:24
Bitcoin is on the verge of a major breakout. #BTC,BULLISH,0.9437494613501224,2025-07-30 10:57:40
Bitcoin is in a steep correction. This is making me nervous. 😩 #crypto,BEARISH,0.9167493701291896,2025-07-28 10:35:25
Bitcoin price has been flat all week. #cryptocurrency,NEUTRAL,0.9133463560790144,2025-08-01 06:20:20
Bitcoin price has been flat all week. #BTCUSDT,NEUTRAL,0.9315911351950956,2025-07-29 15:07:47
"Bitcoin is consolidating, not much movement either way. #cryptocurrency",NEUTRAL,0.8465012241055924,2025-07-19 03:25:14
Bitcoin is showing some strong positive momentum. #cryptocurrency,BULLISH,0.9704929874466236,2025-07-29 23:58:27
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9373322537834744,2025-07-21 23:22:44
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.9470875726391788,2025-07-14 22:13:48
Bitcoin is showing some strong positive momentum. #BTCUSDT,BULLISH,0.9571705850047904,2025-07-17 02:26:48
Bitcoin is having a major pump right now! To the moon! 🚀 #Bitcoin,BULLISH,0.985313232053041,2025-08-03 02:13:34
Bitcoin is falling hard. A dump is coming. #cryptocurrency,BEARISH,0.9137339308087128,2025-08-03 17:31:12
Bitcoin I'm losing a lot of money on this. #BTC,BEARISH,0.9819787761941624,2025-07-17 06:40:23
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.8370515516730592,2025-08-07 14:39:13
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.9734874345297694,2025-07-26 01:13:32
Bitcoin is looking bearish on the charts. Stay away! #BTC,BEARISH,0.943046717214355,2025-08-01 23:37:44
Bitcoin is falling hard. A dump is coming. #cryptocurrency,BEARISH,0.9314763408731532,2025-07-15 21:00:51
Bitcoin looks incredibly bullish for the rest of the year. #crypto,BULLISH,0.9917874306927504,2025-08-11 12:08:11
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTCUSDT,BEARISH,0.9458192962414228,2025-07-23 18:57:45
Bitcoin price has been pretty stable this week. #Bitcoin,NEUTRAL,0.8710810647670848,2025-07-26 11:10:08
"Bitcoin just got a new partnership, price will soar! #crypto",BULLISH,0.9874758954876832,2025-07-17 07:44:23
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9363668156467624,2025-08-13 10:24:20
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.9007509995305916,2025-07-28 03:13:18
Bitcoin price has been flat all week. #BTC,NEUTRAL,0.8234858732587447,2025-07-17 23:03:03
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.862485027321133,2025-07-31 11:23:20
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #crypto,BEARISH,0.911164222501727,2025-07-18 07:07:34
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.9760073508137492,2025-07-26 04:56:04
Bitcoin This crypto project seems like a complete scam. Stay away. 🚩 #BTC,BEARISH,0.911189328149623,2025-08-09 21:55:16
Bitcoin is having a major pump right now! To the moon! 🚀 #BTCUSDT,BULLISH,0.9308715482516836,2025-07-25 03:39:53
Bitcoin is showing some mild fluctuations. #crypto,NEUTRAL,0.8940902003293429,2025-07-14 14:09:42
Bitcoin is showing some mild fluctuations. #cryptocurrency,NEUTRAL,0.9070516517022402,2025-07-21 08:01:33
"Bitcoin Just checking the market stats, everything looks normal. #cryptocurrency",NEUTRAL,0.8737170492477568,2025-07-20 20:44:26
Bitcoin I'm losing a lot of money on this. #BTCUSDT,BEARISH,0.9736229981866074,2025-07-25 15:22:21
"Bitcoin Just checking the market stats, everything looks normal. #crypto",NEUTRAL,0.8292495134291932,2025-08-04 00:37:38
Bitcoin price has been pretty stable this week. #crypto,NEUTRAL,0.8853563327206657,2025-07-26 06:58:00
Bitcoin is falling hard. A dump is coming. #Bitcoin,BEARISH,0.9068079976132682,2025-07-20 06:03:36
Bitcoin is on the verge of a major breakout. #Bitcoin,BULLISH,0.953653513962882,2025-07-25 19:28:41
Bitcoin is gaining serious traction. Bull run is coming! #BTC,BULLISH,0.9502005492089114,2025-08-04 06:34:41
Bitcoin is having a major pump right now! To the moon! 🚀 #cryptocurrency,BULLISH,0.9263406102413004,2025-07-31 23:51:43
Bitcoin price has been flat all week. #BTCUSDT,NEUTRAL,0.9443027735492592,2025-07-22 11:26:12
"Bitcoin is just a stablecoin, nothing to see here. #Bitcoin",NEUTRAL,0.8571715337811655,2025-07-27 17:05:54
"Bitcoin is just a stablecoin, nothing to see here. #cryptocurrency",NEUTRAL,0.8055845147071179,2025-07-15 20:14:04
Bitcoin I'm losing a lot of money on this. #cryptocurrency,BEARISH,0.9001541000455587,2025-08-07 21:15:46
Bitcoin seems to be losing all its value. #Bitcoin,BEARISH,0.981866376962928,2025-07-14 18:03:57
Bitcoin is experiencing a major sell-off. This is not good. #cryptocurrency,BEARISH,0.9627107021341208,2025-07-18 23:10:40
"Bitcoin is consolidating, not much movement either way. #Bitcoin",NEUTRAL,0.9355893113901356,2025-07-24 14:55:55
